bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0001,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0001,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.852116,-2.479384,0.43,map,0.0,0.0,0.0,0.0,,,,-2.852116,-2.479384,0.43,0.0,0.0,-0.068678,0.997639,0.0,-0.0,-0.137465,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.990567,-0.137032,0.0,-0.137465,-3.541078,-2.540732,0.0,0.0,0.0,0.637416,0.77052,0.0,-0.0,1.38228,0.08881,-1.519745,-0.226275,-1.519745,-0.226275,0.226275,0.974509,0.224349,saw,0.03,4,13,True,584.0,0.0,0.0,-2.9543369712273027,-2.4658832382782885,0.5020224045030772,0.4235956539852994,completed,16.9535,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=wiggle, max link displacement 0.00283m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00316m over 25 ticks, wiggle=True)."
bread_0002,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0002,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.574495,-2.330835,0.83,map,0.0,0.0,0.0,0.0,,,,1.574495,-2.330835,0.83,0.0,0.0,0.999699,-0.024534,0.0,-0.0,-3.092519,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.998796,-0.049054,0.0,-3.092519,1.195138,-2.107121,0.0,0.0,0.0,0.673757,0.738953,0.0,-0.0,1.478564,-0.532826,1.712102,-2.559694,1.712102,-2.559694,0.581899,0.835421,0.549611,saw,0.03,4,13,True,584.0,468.0,0.8027444253859348,1.467439416493671,-2.374073196250818,0.8555621885664026,0.1066679955991728,completed,16.6801,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 775 ticks in CuttingAction (status=stagnant, max link displacement 0.00024m over 25 ticks, wiggle=False)."
bread_0003,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0003,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.468119,-2.301498,0.83,map,0.0,0.0,0.0,0.0,,,,2.468119,-2.301498,0.83,0.0,0.0,0.894886,0.446294,0.0,-0.0,2.216353,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.601644,0.798765,0.0,2.216353,2.950642,-1.949051,0.0,0.0,0.0,-0.423074,0.906095,0.0,-0.0,-0.87367,-2.510738,3.090023,-1.556094,3.090023,-1.556094,1.556094,0.014702,0.999892,saw,0.03,4,13,True,817.0,651.0,0.7977941176470589,2.329301397255492,-2.2024091480174697,0.8690668471707078,0.0137290383183863,completed,17.2459,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00016m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00012m over 25 ticks, wiggle=False)."
bread_0004,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0004,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.041912,-2.216935,0.83,map,0.0,0.0,0.0,0.0,,,,2.041912,-2.216935,0.83,0.0,0.0,-0.813214,0.581964,0.0,-0.0,-1.899308,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.322635,-0.946523,0.0,-1.899308,1.728761,-1.670523,0.0,0.0,0.0,0.104638,0.99451,0.0,-0.0,0.209659,-1.050388,-2.108968,-0.848921,-2.108968,-0.848921,0.848921,0.660794,0.750568,saw,0.03,4,13,True,701.0,70.0,0.1,2.037224396490613,-2.079336644474313,0.833947226019636,0.1849107553452546,completed,20.1523,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 950 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 825 ticks in CuttingAction (status=stagnant, max link displacement 0.00016m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0005,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,1.272138,-0.221156,0.82,map,0.0,0.0,0.0,0.0,,,,1.272138,-0.221156,0.82,0.0,0.0,-0.823388,0.567478,0.0,-0.0,-1.934713,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.355937,-0.93451,0.0,-1.934713,1.02819,-0.587833,0.0,0.0,0.0,0.99012,-0.140225,0.0,-0.0,-2.860214,0.983744,0.925502,-2.918457,0.925502,-2.918457,0.223136,0.975208,0.221288,saw,0.03,4,13,True,934.0,734.0,0.7867095391211146,1.228976055189206,-0.4074721072734686,0.8726126040104861,0.1347646045173592,completed,20.8637,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00283m over 25 ticks, wiggle=True)."
bread_0006,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0006,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.896434,-0.295006,0.82,map,0.0,0.0,0.0,0.0,,,,2.896434,-0.295006,0.82,0.0,0.0,0.320963,0.947092,0.0,-0.0,0.653493,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.793965,0.607963,0.0,0.653493,3.229983,-0.729382,0.0,0.0,0.0,-0.83922,0.543792,0.0,-0.0,-1.991694,2.225643,2.645187,-1.57215,2.645187,-1.57215,1.569442,0.001354,0.999999,saw,0.03,4,13,True,584.0,445.0,0.7632933104631218,2.9834002182620587,-0.2292120305130077,0.8767310590189274,0.0402278467071536,completed,14.7058,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0007,bread_cutting,a63a132c-896e-47ce-90a2-6bfa309e71f6,bread_0007,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.738461,0.104562,0.82,map,0.0,0.0,0.0,0.0,,,,2.738461,0.104562,0.82,0.0,0.0,0.218263,0.97589,0.0,-0.0,0.440067,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.904723,0.426,0.0,0.440067,2.229295,0.417796,0.0,0.0,0.0,0.355913,0.934519,0.0,-0.0,0.727781,-0.551514,-0.287714,0.991582,-0.287714,0.991582,0.991582,0.547367,0.836893,saw,0.03,4,13,True,934.0,224.0,0.240085744908896,2.5760701350515087,0.0269769485418375,0.8756052064539298,0.1297675746915609,completed,23.2267,3,"LEFT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0001,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0001,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.886208,-2.480546,0.43,map,0.0,0.0,0.0,0.0,,,,-2.886208,-2.480546,0.43,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,-3.529074,-2.474882,0.0,0.0,0.0,0.636012,0.771679,0.0,-0.0,1.378638,-0.008811,-1.985503,-0.598054,-1.985503,-0.598054,0.598054,0.826433,0.563035,saw,0.03,4,13,True,584.0,0.0,0.0,-2.9712658526297537,-2.4222658912687374,0.5020224045030773,0.459079504813818,completed,16.9796,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00426m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00122m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00244m over 25 ticks, wiggle=True)."
bread_0002,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0002,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,1.795444,-2.389879,0.83,map,0.0,0.0,0.0,0.0,,,,1.795444,-2.389879,0.83,0.0,0.0,0.995564,-0.094091,0.0,-0.0,-2.953132,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.982294,-0.187347,0.0,-2.953132,1.508431,-3.032791,0.0,0.0,0.0,0.948551,0.316624,0.0,-0.0,2.497256,1.150918,0.832798,2.179136,0.832798,2.179136,0.962457,0.571506,0.820598,saw,0.03,4,13,True,934.0,284.0,0.3043944265809217,1.863745977090924,-2.4447017402885733,0.8693337419395928,0.182091018935212,completed,23.5131,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00046m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0003,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0003,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.524871,-2.324058,0.83,map,0.0,0.0,0.0,0.0,,,,2.524871,-2.324058,0.83,0.0,0.0,0.978781,0.204908,0.0,-0.0,2.728853,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.916025,0.401121,0.0,2.728853,2.736619,-2.818224,0.0,0.0,0.0,0.998441,0.05581,0.0,-0.0,3.029915,1.975624,-0.301062,0.753229,-0.301062,0.753229,0.753229,0.729484,0.683998,saw,0.03,4,13,True,584.0,15.0,0.0257289879931389,2.619573616303208,-2.3648355237174297,0.8712820707978277,0.0648967491527287,completed,19.9597,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=wiggle, max link displacement 0.00395m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=wiggle, max link displacement 0.00558m over 25 ticks, wiggle=True)."
bread_0004,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0004,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.42186,-2.128971,0.83,map,0.0,0.0,0.0,0.0,,,,1.42186,-2.128971,0.83,0.0,0.0,-0.758994,0.651098,0.0,-0.0,-1.723533,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.152143,-0.988358,0.0,-1.723533,1.099989,-1.768126,0.0,0.0,0.0,0.14058,0.990069,0.0,-0.0,0.282094,-0.842422,-2.005627,-0.881111,-2.005627,-0.881111,0.881111,0.636295,0.771446,saw,0.03,4,13,True,701.0,246.0,0.3514285714285714,1.37957841322351,-2.0814523487768795,0.8331481512060459,0.3663271640318092,completed,28.3887,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00015m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 850 ticks in CuttingAction (status=stagnant, max link displacement 0.00045m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 900 ticks in CuttingAction (status=stagnant, max link displacement 0.00009m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0005,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,stretch,success,RIGHT,knife_left,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.410741,0.194144,0.82,map,0.0,0.0,0.0,0.0,,,,1.410741,0.194144,0.82,0.0,0.0,0.849075,0.528273,0.0,-0.0,2.028462,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.441856,0.897086,0.0,2.028462,0.956977,-0.193664,0.0,0.0,0.0,0.884107,0.467284,0.0,-0.0,2.169161,0.707186,-0.140698,1.321276,-0.140698,1.321276,1.321276,0.246939,0.969031,saw,0.03,4,13,True,584.0,496.0,0.8507718696397941,1.3978721857943033,0.309363483498036,0.8231906905935369,0.1149666395365066,completed,24.8507,0,
bread_0006,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0006,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,stretch,success,LEFT,knife_left,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.396934,-0.184769,0.82,map,0.0,0.0,0.0,0.0,,,,1.396934,-0.184769,0.82,0.0,0.0,-0.660522,0.750807,0.0,-0.0,-1.443028,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.127421,-0.991849,0.0,-1.443028,0.938255,-0.079201,0.0,0.0,0.0,0.438592,0.898686,0.0,-0.0,0.908063,-0.226218,-2.351091,-1.21681,-2.351091,-1.21681,1.21681,0.34664,0.937998,saw,0.03,4,13,True,584.0,496.0,0.8507718696397941,1.3717842591288234,-0.2979447628526827,0.8231906905935368,0.1570060296620718,completed,11.0,0,
bread_0007,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0007,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,stretch,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.826604,-0.039271,0.82,map,0.0,0.0,0.0,0.0,,,,2.826604,-0.039271,0.82,0.0,0.0,-0.719217,0.694786,0.0,-0.0,-1.605348,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.034545,-0.999403,0.0,-1.605348,2.902382,-0.612002,0.0,0.0,0.0,0.965868,-0.259034,0.0,-0.0,-2.617549,1.702342,1.012201,2.975495,1.012201,2.975495,0.166097,0.986238,0.165335,saw,0.03,4,13,True,584.0,446.0,0.7650085763293311,2.8222035388782127,-0.1482317110567136,0.8746817034385775,0.0122452495778089,completed,19.0884,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0008,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0008,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.531044,-0.168648,0.82,map,0.0,0.0,0.0,0.0,,,,2.531044,-0.168648,0.82,0.0,0.0,-0.500751,0.865591,0.0,-0.0,-1.048933,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.498496,-0.866892,0.0,-1.048933,2.912951,-0.616711,0.0,0.0,0.0,0.92341,-0.383814,0.0,-0.0,-2.353746,2.276653,1.304812,2.957599,1.304812,2.957599,0.183994,0.983121,0.182958,saw,0.03,4,13,True,584.0,469.0,0.8044596912521441,2.618523614944761,-0.2441356427054863,0.8447632064959432,0.2425862408666668,completed,26.2645,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 750 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00055m over 25 ticks, wiggle=False)."
bread_0009,bread_cutting,dc486b4f-e2a4-47a6-904f-2217a6106ede,bread_0009,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.938781,0.226936,0.82,map,0.0,0.0,0.0,0.0,,,,2.938781,0.226936,0.82,0.0,0.0,0.911927,-0.410353,0.0,-0.0,-2.29591,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.663221,-0.748424,0.0,-2.29591,2.554801,0.571591,0.0,0.0,0.0,0.31567,0.948869,0.0,-0.0,0.642326,-0.731479,-2.938236,-1.564431,-2.938236,-1.564431,1.564431,0.006365,0.99998,saw,0.03,4,13,True,584.0,460.0,0.7890222984562607,2.880992602962143,0.1324422433020761,0.8519540451300786,0.0777510931363912,completed,23.3625,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False)."
bread_0001,bread_cutting,2834b7dc-ee39-4eef-88e6-f842c8737889,bread_0001,910005,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,1.455935,-2.19843,0.83,map,0.0,0.0,0.0,0.0,,,,1.455935,-2.19843,0.83,0.0,0.0,0.973755,0.227597,0.0,-0.0,2.682374,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.896399,0.443248,0.0,2.682374,1.057925,-2.626824,0.0,0.0,0.0,0.924509,0.38116,0.0,-0.0,2.35949,0.822149,0.322883,1.860224,0.322883,1.860224,1.281368,0.285404,0.958407,saw,0.03,4,13,True,817,643,0.7879901960784313,1.2989022516639481,-2.149014345283532,0.8754599757456403,0.04107387408170225,completed,20.9627,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 825 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00013m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00062m over 25 ticks, wiggle=False)."
